1.502337e-12,1
4.212037e-15,1
4.374897e-16,1
4.117369e-07,0.9999996
7.950978e-07,0.9999992
3.732923e-16,1
4.037021e-09,1
1.748993e-15,1
2.543873e-10,1
1.337602e-14,1
9.845485e-17,1
4.099425e-15,1
1.888498e-12,1
2.916722e-17,1
1.600358e-13,1
7.650116e-16,1
2.704635e-10,1
3.725639e-16,1
8.08496e-12,1
3.473196e-15,1
1.468193e-09,1
9.561748e-15,1
6.499267e-14,1
8.677659e-14,1
1.508093e-06,0.9999985
8.283873e-07,0.9999992
1.14188e-14,1
1.519778e-14,1
3.1817e-11,1
4.652508e-16,1
4.572805e-14,1
2.227731e-15,1
2.394548e-17,1
1.638519e-06,0.9999983
9.762246e-15,1
1.234063e-14,1
1.639665e-14,1
2.852328e-12,1
1.048459e-15,1
9.514912e-07,0.999999
2.3549e-16,1
3.646402e-12,1
4.294821e-13,1
4.993039e-13,1
1.678867e-16,1
2.138324e-13,1
4.675535e-14,1
9.382275e-07,0.999999
6.339936e-11,1
8.002045e-14,1
6.356036e-12,1
8.945714e-13,1
6.525942e-16,1
6.917589e-14,1
8.02498e-12,1
5.051004e-15,1
5.249935e-13,1
2.049584e-14,1
1.799819e-12,1
4.570388e-11,1
1.167707e-13,1
4.760192e-14,1
6.451226e-13,1
1.684411e-07,0.9999999
7.73746e-07,0.9999993
2.07394e-15,1
1.615056e-09,1
2.596052e-13,1
3.441449e-16,1
2.856316e-10,1
2.204466e-15,1
4.073486e-15,1
1.63691e-13,1
4.841324e-12,1
1.790467e-06,0.9999982
2.372244e-11,1
1.073381e-13,1
3.021538e-16,1
5.799651e-14,1
4.761354e-14,1
4.32217e-13,1
5.354204e-17,1
5.189404e-13,1
2.277222e-15,1
1.610156e-13,1
5.03582e-09,1
4.568526e-17,1
3.062674e-17,1
1.148138e-15,1
5.717097e-16,1
3.738041e-15,1
9.333665e-14,1
1.050424e-09,1
1.460843e-14,1
4.013052e-17,1
1.62812e-09,1
4.343268e-09,1
3.404125e-13,1
1.849385e-14,1
2.405422e-12,1
3.045401e-14,1
2.261003e-13,1
1.787751e-17,1
7.36673e-17,1
1.660952e-11,1
3.289159e-15,1
3.690684e-17,1
1.460763e-16,1
4.099148e-13,1
1.565047e-12,1
2.337399e-12,1
3.691387e-10,1
2.049445e-12,1
7.04829e-08,0.9999999
4.173933e-17,1
5.178787e-12,1
6.435146e-15,1
5.03254e-15,1
6.792446e-12,1
1.157646e-08,1
5.094761e-21,1
1.208751e-13,1
2.641839e-12,1
6.100694e-16,1
1.029338e-14,1
2.295642e-15,1
1.715839e-14,1
9.856982e-10,1
1.589305e-12,1
2.07515e-16,1
3.473525e-16,1
1.315009e-12,1
6.124905e-14,1
8.325891e-14,1
3.110778e-14,1
5.973613e-18,1
4.201312e-10,1
9.306108e-15,1
1.459337e-16,1
8.418324e-12,1
5.978236e-12,1
8.391759e-16,1
7.580809e-14,1
1.174282e-13,1
2.659238e-13,1
2.890533e-12,1
2.531756e-15,1
6.310678e-15,1
5.011833e-14,1
3.257063e-12,1
2.593307e-16,1
7.708864e-13,1
2.586388e-11,1
1.002402e-15,1
7.839185e-16,1
5.856643e-18,1
4.526219e-09,1
3.490859e-17,1
5.312971e-14,1
8.495288e-14,1
4.44554e-15,1
